"Time","mYWW","mYHW","mYRW","mYHH","mYHR","mYRR","myWW","myHW","myRW","myHH","myHR","myRR","fXWW","fXHW","fXRW","fXHH","fXHR","fXRR"
12577,0,0,0,0,0,0,0,0,0,0,0,0,2520,443,0,0,0,0
12578,0,0,0,0,0,0,0,0,0,0,0,0,2487,439,0,0,0,0
12579,0,0,0,0,0,0,0,0,0,0,0,0,2486,449,0,0,0,0
12580,0,0,0,0,0,0,0,0,0,0,0,0,2476,440,0,0,0,0
12581,0,0,0,0,0,0,0,0,0,0,0,0,2431,448,0,0,0,0
12582,0,0,0,0,0,0,0,0,0,0,0,0,2467,449,0,0,0,0
12583,0,0,0,0,0,0,0,0,0,0,0,0,2448,454,0,0,0,0
12584,0,0,0,0,0,0,0,0,0,0,0,0,2459,457,0,0,0,0
12585,0,0,0,0,0,0,0,0,0,0,0,0,2430,444,0,0,0,0
12586,0,0,0,0,0,0,0,0,0,0,0,0,2426,436,0,0,0,0
12587,0,0,0,0,0,0,0,0,0,0,0,0,2428,457,0,0,0,0
12588,0,0,0,0,0,0,0,0,0,0,0,0,2464,470,0,0,0,0
12589,0,0,0,0,0,0,0,0,0,0,0,0,2445,464,0,0,0,0
12590,0,0,0,0,0,0,0,0,0,0,0,0,2488,471,0,0,0,0
12591,0,0,0,0,0,0,0,0,0,0,0,0,2473,467,0,0,0,0
12592,0,0,0,0,0,0,0,0,0,0,0,0,2480,465,0,0,0,0
12593,0,0,0,0,0,0,0,0,0,0,0,0,2461,448,0,0,0,0
12594,0,0,0,0,0,0,0,0,0,0,0,0,2477,461,0,0,0,0
12595,0,0,0,0,0,0,0,0,0,0,0,0,2466,450,0,0,0,0
12596,0,0,0,0,0,0,0,0,0,0,0,0,2447,464,0,0,0,0
12597,0,0,0,0,0,0,0,0,0,0,0,0,2502,470,0,0,0,0
12598,0,0,0,0,0,0,0,0,0,0,0,0,2491,472,0,0,0,0
12599,0,0,0,0,0,0,0,0,0,0,0,0,2499,484,0,0,0,0
12600,0,0,0,0,0,0,0,0,0,0,0,0,2508,499,0,0,0,0
12601,0,0,0,0,0,0,0,0,0,0,0,0,2509,516,0,0,0,0
12602,0,0,0,0,0,0,0,0,0,0,0,0,2520,523,0,0,0,0
12603,0,0,0,0,0,0,0,0,0,0,0,0,2530,521,0,0,0,0
12604,0,0,0,0,0,0,0,0,0,0,0,0,2529,517,0,0,0,0
12605,0,0,0,0,0,0,0,0,0,0,0,0,2532,515,0,0,0,0
12606,0,0,0,0,0,0,0,0,0,0,0,0,2580,513,0,0,0,0
12607,0,0,0,0,0,0,0,0,0,0,0,0,2572,519,0,0,0,0
12608,0,0,0,0,0,0,0,0,0,0,0,0,2610,510,0,0,0,0
12609,0,0,0,0,0,0,0,0,0,0,0,0,2606,506,0,0,0,0
12610,0,0,0,0,0,0,0,0,0,0,0,0,2606,502,0,0,0,0
12611,0,0,0,0,0,0,0,0,0,0,0,0,2591,502,0,0,0,0
12612,0,0,0,0,0,0,0,0,0,0,0,0,2571,498,0,0,0,0
12613,0,0,0,0,0,0,0,0,0,0,0,0,2553,481,0,0,0,0
12614,0,0,0,0,0,0,0,0,0,0,0,0,2578,470,0,0,0,0
12615,0,0,0,0,0,0,0,0,0,0,0,0,2604,463,0,0,0,0
12616,0,0,0,0,0,0,0,0,0,0,0,0,2609,487,0,0,0,0
12617,0,0,0,0,0,0,0,0,0,0,0,0,2550,492,0,0,0,0
12618,0,0,0,0,0,0,0,0,0,0,0,0,2542,505,0,0,0,0
12619,0,0,0,0,0,0,0,0,0,0,0,0,2576,505,0,0,0,0
12620,0,0,0,0,0,0,0,0,0,0,0,0,2591,498,0,0,0,0
12621,0,0,0,0,0,0,0,0,0,0,0,0,2588,509,0,0,0,0
12622,0,0,0,0,0,0,0,0,0,0,0,0,2602,530,0,0,0,0
12623,0,0,0,0,0,0,0,0,0,0,0,0,2652,527,0,0,0,0
12624,0,0,0,0,0,0,0,0,0,0,0,0,2650,549,0,0,0,0
12625,0,0,0,0,0,0,0,0,0,0,0,0,2612,556,0,0,0,0
12626,0,0,0,0,0,0,0,0,0,0,0,0,2616,558,0,0,0,0
12627,0,0,0,0,0,0,0,0,0,0,0,0,2622,542,0,0,0,0
12628,0,0,0,0,0,0,0,0,0,0,0,0,2590,541,0,0,0,0
12629,0,0,0,0,0,0,0,0,0,0,0,0,2561,533,0,0,0,0
12630,0,0,0,0,0,0,0,0,0,0,0,0,2557,519,0,0,0,0
12631,0,0,0,0,0,0,0,0,0,0,0,0,2563,524,0,0,0,0
12632,0,0,0,0,0,0,0,0,0,0,0,0,2566,523,0,0,0,0
12633,0,0,0,0,0,0,0,0,0,0,0,0,2554,533,0,0,0,0
12634,0,0,0,0,0,0,0,0,0,0,0,0,2538,532,0,0,0,0
12635,0,0,0,0,0,0,0,0,0,0,0,0,2530,525,0,0,0,0
12636,0,0,0,0,0,0,0,0,0,0,0,0,2492,517,0,0,0,0
12637,0,0,0,0,0,0,0,0,0,0,0,0,2510,508,0,0,0,0
12638,0,0,0,0,0,0,0,0,0,0,0,0,2483,505,0,0,0,0
12639,0,0,0,0,0,0,0,0,0,0,0,0,2465,518,0,0,0,0
12640,0,0,0,0,0,0,0,0,0,0,0,0,2447,518,0,0,0,0
12641,0,0,0,0,0,0,0,0,0,0,0,0,2439,505,0,0,0,0
12642,0,0,0,0,0,0,0,0,0,0,0,0,2451,501,0,0,0,0
12643,0,0,0,0,0,0,0,0,0,0,0,0,2472,497,0,0,0,0
12644,0,0,0,0,0,0,0,0,0,0,0,0,2447,496,0,0,0,0
12645,0,0,0,0,0,0,0,0,0,0,0,0,2481,482,0,0,0,0
12646,0,0,0,0,0,0,0,0,0,0,0,0,2482,485,0,0,0,0
12647,0,0,0,0,0,0,0,0,0,0,0,0,2479,466,0,0,0,0
12648,0,0,0,0,0,0,0,0,0,0,0,0,2470,471,0,0,0,0
12649,0,0,0,0,0,0,0,0,0,0,0,0,2469,462,0,0,0,0
12650,0,0,0,0,0,0,0,0,0,0,0,0,2471,455,0,0,0,0
12651,0,0,0,0,0,0,0,0,0,0,0,0,2495,448,0,0,0,0
12652,0,0,0,0,0,0,0,0,0,0,0,0,2458,442,0,0,0,0
12653,0,0,0,0,0,0,0,0,0,0,0,0,2480,439,0,0,0,0
12654,0,0,0,0,0,0,0,0,0,0,0,0,2493,438,0,0,0,0
12655,0,0,0,0,0,0,0,0,0,0,0,0,2503,438,0,0,0,0
12656,0,0,0,0,0,0,0,0,0,0,0,0,2571,423,0,0,0,0
12657,0,0,0,0,0,0,0,0,0,0,0,0,2592,419,0,0,0,0
12658,0,0,0,0,0,0,0,0,0,0,0,0,2532,413,0,0,0,0
12659,0,0,0,0,0,0,0,0,0,0,0,0,2570,422,0,0,0,0
12660,0,0,0,0,0,0,0,0,0,0,0,0,2588,436,0,0,0,0
12661,0,0,0,0,0,0,0,0,0,0,0,0,2520,451,0,0,0,0
12662,0,0,0,0,0,0,0,0,0,0,0,0,2484,466,0,0,0,0
12663,0,0,0,0,0,0,0,0,0,0,0,0,2445,474,0,0,0,0
12664,0,0,0,0,0,0,0,0,0,0,0,0,2464,473,0,0,0,0
12665,0,0,0,0,0,0,0,0,0,0,0,0,2474,494,0,0,0,0
12666,0,0,0,0,0,0,0,0,0,0,0,0,2440,486,0,0,0,0
12667,0,0,0,0,0,0,0,0,0,0,0,0,2457,484,0,0,0,0
12668,0,0,0,0,0,0,0,0,0,0,0,0,2446,486,0,0,0,0
12669,0,0,0,0,0,0,0,0,0,0,0,0,2412,489,0,0,0,0
12670,0,0,0,0,0,0,0,0,0,0,0,0,2405,492,0,0,0,0
12671,0,0,0,0,0,0,0,0,0,0,0,0,2426,488,0,0,0,0
12672,0,0,0,0,0,0,0,0,0,0,0,0,2491,494,0,0,0,0
12673,0,0,0,0,0,0,0,0,0,0,0,0,2496,498,0,0,0,0
12674,0,0,0,0,0,0,0,0,0,0,0,0,2522,507,0,0,0,0
12675,0,0,0,0,0,0,0,0,0,0,0,0,2545,515,0,0,0,0
12676,0,0,0,0,0,0,0,0,0,0,0,0,2509,515,0,0,0,0
12677,0,0,0,0,0,0,0,0,0,0,0,0,2483,511,0,0,0,0
12678,0,0,0,0,0,0,0,0,0,0,0,0,2468,500,0,0,0,0
12679,0,0,0,0,0,0,0,0,0,0,0,0,2514,504,0,0,0,0
12680,0,0,0,0,0,0,0,0,0,0,0,0,2515,502,0,0,0,0
12681,0,0,0,0,0,0,0,0,0,0,0,0,2526,518,0,0,0,0
12682,0,0,0,0,0,0,0,0,0,0,0,0,2516,524,0,0,0,0
12683,0,0,0,0,0,0,0,0,0,0,0,0,2515,529,0,0,0,0
12684,0,0,0,0,0,0,0,0,0,0,0,0,2535,535,0,0,0,0
12685,0,0,0,0,0,0,0,0,0,0,0,0,2522,531,0,0,0,0
12686,0,0,0,0,0,0,0,0,0,0,0,0,2593,529,0,0,0,0
12687,0,0,0,0,0,0,0,0,0,0,0,0,2587,535,0,0,0,0
12688,0,0,0,0,0,0,0,0,0,0,0,0,2588,536,0,0,0,0
12689,0,0,0,0,0,0,0,0,0,0,0,0,2588,541,0,0,0,0
12690,0,0,0,0,0,0,0,0,0,0,0,0,2584,535,0,0,0,0
12691,0,0,0,0,0,0,0,0,0,0,0,0,2623,535,0,0,0,0
12692,0,0,0,0,0,0,0,0,0,0,0,0,2652,519,0,0,0,0
12693,0,0,0,0,0,0,0,0,0,0,0,0,2635,515,0,0,0,0
12694,0,0,0,0,0,0,0,0,0,0,0,0,2634,510,0,0,0,0
12695,0,0,0,0,0,0,0,0,0,0,0,0,2605,532,0,0,0,0
12696,0,0,0,0,0,0,0,0,0,0,0,0,2559,528,0,0,0,0
12697,0,0,0,0,0,0,0,0,0,0,0,0,2569,525,0,0,0,0
12698,0,0,0,0,0,0,0,0,0,0,0,0,2537,556,0,0,0,0
12699,0,0,0,0,0,0,0,0,0,0,0,0,2522,571,0,0,0,0
12700,0,0,0,0,0,0,0,0,0,0,0,0,2543,562,0,0,0,0
12701,0,0,0,0,0,0,0,0,0,0,0,0,2539,550,0,0,0,0
12702,0,0,0,0,0,0,0,0,0,0,0,0,2538,556,0,0,0,0
12703,0,0,0,0,0,0,0,0,0,0,0,0,2521,545,0,0,0,0
12704,0,0,0,0,0,0,0,0,0,0,0,0,2533,534,0,0,0,0
12705,0,0,0,0,0,0,0,0,0,0,0,0,2521,541,0,0,0,0
12706,0,0,0,0,0,0,0,0,0,0,0,0,2505,556,0,0,0,0
12707,0,0,0,0,0,0,0,0,0,0,0,0,2519,574,0,0,0,0
12708,0,0,0,0,0,0,0,0,0,0,0,0,2461,575,0,0,0,0
12709,0,0,0,0,0,0,0,0,0,0,0,0,2448,570,0,0,0,0
12710,0,0,0,0,0,0,0,0,0,0,0,0,2422,582,0,0,0,0
12711,0,0,0,0,0,0,0,0,0,0,0,0,2410,583,0,0,0,0
12712,0,0,0,0,0,0,0,0,0,0,0,0,2441,572,0,0,0,0
12713,0,0,0,0,0,0,0,0,0,0,0,0,2463,588,0,0,0,0
12714,0,0,0,0,0,0,0,0,0,0,0,0,2507,568,0,0,0,0
12715,0,0,0,0,0,0,0,0,0,0,0,0,2503,569,0,0,0,0
12716,0,0,0,0,0,0,0,0,0,0,0,0,2535,582,0,0,0,0
12717,0,0,0,0,0,0,0,0,0,0,0,0,2570,583,0,0,0,0
12718,0,0,0,0,0,0,0,0,0,0,0,0,2543,595,0,0,0,0
12719,0,0,0,0,0,0,0,0,0,0,0,0,2518,581,0,0,0,0
12720,0,0,0,0,0,0,0,0,0,0,0,0,2482,578,0,0,0,0
12721,0,0,0,0,0,0,0,0,0,0,0,0,2498,576,0,0,0,0
12722,0,0,0,0,0,0,0,0,0,0,0,0,2500,567,0,0,0,0
12723,0,0,0,0,0,0,0,0,0,0,0,0,2507,553,0,0,0,0
12724,0,0,0,0,0,0,0,0,0,0,0,0,2509,553,0,0,0,0
12725,0,0,0,0,0,0,0,0,0,0,0,0,2464,541,0,0,0,0
12726,0,0,0,0,0,0,0,0,0,0,0,0,2428,539,0,0,0,0
12727,0,0,0,0,0,0,0,0,0,0,0,0,2398,543,0,0,0,0
12728,0,0,0,0,0,0,0,0,0,0,0,0,2381,544,0,0,0,0
12729,0,0,0,0,0,0,0,0,0,0,0,0,2380,534,0,0,0,0
12730,0,0,0,0,0,0,0,0,0,0,0,0,2368,521,0,0,0,0
12731,0,0,0,0,0,0,0,0,0,0,0,0,2344,521,0,0,0,0
12732,0,0,0,0,0,0,0,0,0,0,0,0,2323,535,0,0,0,0
12733,0,0,0,0,0,0,0,0,0,0,0,0,2337,531,0,0,0,0
12734,0,0,0,0,0,0,0,0,0,0,0,0,2378,556,0,0,0,0
12735,0,0,0,0,0,0,0,0,0,0,0,0,2378,587,0,0,0,0
12736,0,0,0,0,0,0,0,0,0,0,0,0,2343,586,0,0,0,0
12737,0,0,0,0,0,0,0,0,0,0,0,0,2376,582,0,0,0,0
12738,0,0,0,0,0,0,0,0,0,0,0,0,2397,567,0,0,0,0
12739,0,0,0,0,0,0,0,0,0,0,0,0,2420,564,0,0,0,0
12740,0,0,0,0,0,0,0,0,0,0,0,0,2405,541,0,0,0,0
12741,0,0,0,0,0,0,0,0,0,0,0,0,2410,538,0,0,0,0
12742,0,0,0,0,0,0,0,0,0,0,0,0,2463,556,0,0,0,0
12743,0,0,0,0,0,0,0,0,0,0,0,0,2489,554,0,0,0,0
12744,0,0,0,0,0,0,0,0,0,0,0,0,2471,548,0,0,0,0
12745,0,0,0,0,0,0,0,0,0,0,0,0,2469,539,0,0,0,0
12746,0,0,0,0,0,0,0,0,0,0,0,0,2489,532,0,0,0,0
12747,0,0,0,0,0,0,0,0,0,0,0,0,2453,536,0,0,0,0
12748,0,0,0,0,0,0,0,0,0,0,0,0,2445,546,0,0,0,0
12749,0,0,0,0,0,0,0,0,0,0,0,0,2454,527,0,0,0,0
12750,0,0,0,0,0,0,0,0,0,0,0,0,2434,531,0,0,0,0
12751,0,0,0,0,0,0,0,0,0,0,0,0,2461,531,0,0,0,0
12752,0,0,0,0,0,0,0,0,0,0,0,0,2451,537,0,0,0,0
12753,0,0,0,0,0,0,0,0,0,0,0,0,2488,533,0,0,0,0
12754,0,0,0,0,0,0,0,0,0,0,0,0,2485,542,0,0,0,0
12755,0,0,0,0,0,0,0,0,0,0,0,0,2470,533,0,0,0,0
12756,0,0,0,0,0,0,0,0,0,0,0,0,2429,534,0,0,0,0
12757,0,0,0,0,0,0,0,0,0,0,0,0,2397,539,0,0,0,0
12758,0,0,0,0,0,0,0,0,0,0,0,0,2363,544,0,0,0,0
12759,0,0,0,0,0,0,0,0,0,0,0,0,2368,538,0,0,0,0
12760,0,0,0,0,0,0,0,0,0,0,0,0,2398,524,0,0,0,0
12761,0,0,0,0,0,0,0,0,0,0,0,0,2426,518,0,0,0,0
12762,0,0,0,0,0,0,0,0,0,0,0,0,2433,503,0,0,0,0
12763,0,0,0,0,0,0,0,0,0,0,0,0,2437,500,0,0,0,0
12764,0,0,0,0,0,0,0,0,0,0,0,0,2450,489,0,0,0,0
12765,0,0,0,0,0,0,0,0,0,0,0,0,2417,470,0,0,0,0
12766,0,0,0,0,0,0,0,0,0,0,0,0,2427,470,0,0,0,0
12767,0,0,0,0,0,0,0,0,0,0,0,0,2426,471,0,0,0,0
12768,0,0,0,0,0,0,0,0,0,0,0,0,2427,461,0,0,0,0
12769,0,0,0,0,0,0,0,0,0,0,0,0,2438,462,0,0,0,0
12770,0,0,0,0,0,0,0,0,0,0,0,0,2430,462,0,0,0,0
12771,0,0,0,0,0,0,0,0,0,0,0,0,2450,459,0,0,0,0
12772,0,0,0,0,0,0,0,0,0,0,0,0,2447,458,0,0,0,0
12773,0,0,0,0,0,0,0,0,0,0,0,0,2459,455,0,0,0,0
12774,0,0,0,0,0,0,0,0,0,0,0,0,2467,453,0,0,0,0
12775,0,0,0,0,0,0,0,0,0,0,0,0,2475,448,0,0,0,0
12776,0,0,0,0,0,0,0,0,0,0,0,0,2445,445,0,0,0,0
12777,0,0,0,0,0,0,0,0,0,0,0,0,2428,449,0,0,0,0
12778,0,0,0,0,0,0,0,0,0,0,0,0,2379,440,0,0,0,0
12779,0,0,0,0,0,0,0,0,0,0,0,0,2391,433,0,0,0,0
12780,0,0,0,0,0,0,0,0,0,0,0,0,2397,429,0,0,0,0
12781,0,0,0,0,0,0,0,0,0,0,0,0,2421,429,0,0,0,0
12782,0,0,0,0,0,0,0,0,0,0,0,0,2421,457,0,0,0,0
12783,0,0,0,0,0,0,0,0,0,0,0,0,2410,463,0,0,0,0
12784,0,0,0,0,0,0,0,0,0,0,0,0,2402,463,0,0,0,0
12785,0,0,0,0,0,0,0,0,0,0,0,0,2443,473,0,0,0,0
12786,0,0,0,0,0,0,0,0,0,0,0,0,2434,464,0,0,0,0
12787,0,0,0,0,0,0,0,0,0,0,0,0,2414,481,0,0,0,0
12788,0,0,0,0,0,0,0,0,0,0,0,0,2386,511,0,0,0,0
12789,0,0,0,0,0,0,0,0,0,0,0,0,2459,511,0,0,0,0
12790,0,0,0,0,0,0,0,0,0,0,0,0,2442,502,0,0,0,0
12791,0,0,0,0,0,0,0,0,0,0,0,0,2431,500,0,0,0,0
12792,0,0,0,0,0,0,0,0,0,0,0,0,2439,514,0,0,0,0
12793,0,0,0,0,0,0,0,0,0,0,0,0,2434,508,0,0,0,0
12794,0,0,0,0,0,0,0,0,0,0,0,0,2422,512,0,0,0,0
12795,0,0,0,0,0,0,0,0,0,0,0,0,2474,497,0,0,0,0
12796,0,0,0,0,0,0,0,0,0,0,0,0,2471,483,0,0,0,0
12797,0,0,0,0,0,0,0,0,0,0,0,0,2463,481,0,0,0,0
12798,0,0,0,0,0,0,0,0,0,0,0,0,2492,491,0,0,0,0
12799,0,0,0,0,0,0,0,0,0,0,0,0,2495,515,0,0,0,0
12800,0,0,0,0,0,0,0,0,0,0,0,0,2535,512,0,0,0,0
12801,0,0,0,0,0,0,0,0,0,0,0,0,2493,530,0,0,0,0
12802,0,0,0,0,0,0,0,0,0,0,0,0,2505,542,0,0,0,0
12803,0,0,0,0,0,0,0,0,0,0,0,0,2511,539,0,0,0,0
12804,0,0,0,0,0,0,0,0,0,0,0,0,2532,538,0,0,0,0
12805,0,0,0,0,0,0,0,0,0,0,0,0,2516,546,0,0,0,0
12806,0,0,0,0,0,0,0,0,0,0,0,0,2482,542,0,0,0,0
12807,0,0,0,0,0,0,0,0,0,0,0,0,2484,527,0,0,0,0
12808,0,0,0,0,0,0,0,0,0,0,0,0,2494,524,0,0,0,0
12809,0,0,0,0,0,0,0,0,0,0,0,0,2451,523,0,0,0,0
12810,0,0,0,0,0,0,0,0,0,0,0,0,2423,530,0,0,0,0
12811,0,0,0,0,0,0,0,0,0,0,0,0,2402,530,0,0,0,0
12812,0,0,0,0,0,0,0,0,0,0,0,0,2432,534,0,0,0,0
12813,0,0,0,0,0,0,0,0,0,0,0,0,2416,542,0,0,0,0
12814,0,0,0,0,0,0,0,0,0,0,0,0,2388,527,0,0,0,0
12815,0,0,0,0,0,0,0,0,0,0,0,0,2404,525,0,0,0,0
12816,0,0,0,0,0,0,0,0,0,0,0,0,2419,518,0,0,0,0
12817,0,0,0,0,0,0,0,0,0,0,0,0,2416,520,0,0,0,0
12818,0,0,0,0,0,0,0,0,0,0,0,0,2408,515,0,0,0,0
12819,0,0,0,0,0,0,0,0,0,0,0,0,2410,504,0,0,0,0
12820,0,0,0,0,0,0,0,0,0,0,0,0,2424,499,0,0,0,0
12821,0,0,0,0,0,0,0,0,0,0,0,0,2436,491,0,0,0,0
12822,0,0,0,0,0,0,0,0,0,0,0,0,2461,479,0,0,0,0
12823,0,0,0,0,0,0,0,0,0,0,0,0,2457,493,0,0,0,0
12824,0,0,0,0,0,0,0,0,0,0,0,0,2460,499,0,0,0,0
12825,0,0,0,0,0,0,0,0,0,0,0,0,2442,506,0,0,0,0
12826,0,0,0,0,0,0,0,0,0,0,0,0,2482,523,0,0,0,0
12827,0,0,0,0,0,0,0,0,0,0,0,0,2470,507,0,0,0,0
12828,0,0,0,0,0,0,0,0,0,0,0,0,2461,501,0,0,0,0
12829,0,0,0,0,0,0,0,0,0,0,0,0,2435,514,0,0,0,0
12830,0,0,0,0,0,0,0,0,0,0,0,0,2405,500,0,0,0,0
12831,0,0,0,0,0,0,0,0,0,0,0,0,2367,489,0,0,0,0
12832,0,0,0,0,0,0,0,0,0,0,0,0,2291,490,0,0,0,0
12833,0,0,0,0,0,0,0,0,0,0,0,0,2275,498,0,0,0,0
12834,0,0,0,0,0,0,0,0,0,0,0,0,2318,497,0,0,0,0
12835,0,0,0,0,0,0,0,0,0,0,0,0,2333,486,0,0,0,0
12836,0,0,0,0,0,0,0,0,0,0,0,0,2312,482,0,0,0,0
12837,0,0,0,0,0,0,0,0,0,0,0,0,2315,491,0,0,0,0
12838,0,0,0,0,0,0,0,0,0,0,0,0,2333,489,0,0,0,0
12839,0,0,0,0,0,0,0,0,0,0,0,0,2296,485,0,0,0,0
12840,0,0,0,0,0,0,0,0,0,0,0,0,2354,468,0,0,0,0
12841,0,0,0,0,0,0,0,0,0,0,0,0,2329,468,0,0,0,0
12842,0,0,0,0,0,0,0,0,0,0,0,0,2307,474,0,0,0,0
12843,0,0,0,0,0,0,0,0,0,0,0,0,2339,455,0,0,0,0
12844,0,0,0,0,0,0,0,0,0,0,0,0,2327,456,0,0,0,0
12845,0,0,0,0,0,0,0,0,0,0,0,0,2322,459,0,0,0,0
12846,0,0,0,0,0,0,0,0,0,0,0,0,2356,476,0,0,0,0
12847,0,0,0,0,0,0,0,0,0,0,0,0,2379,493,0,0,0,0
12848,0,0,0,0,0,0,0,0,0,0,0,0,2402,479,0,0,0,0
12849,0,0,0,0,0,0,0,0,0,0,0,0,2374,463,0,0,0,0
12850,0,0,0,0,0,0,0,0,0,0,0,0,2391,454,0,0,0,0
12851,0,0,0,0,0,0,0,0,0,0,0,0,2409,449,0,0,0,0
12852,0,0,0,0,0,0,0,0,0,0,0,0,2413,451,0,0,0,0
12853,0,0,0,0,0,0,0,0,0,0,0,0,2400,472,0,0,0,0
12854,0,0,0,0,0,0,0,0,0,0,0,0,2424,483,0,0,0,0
12855,0,0,0,0,0,0,0,0,0,0,0,0,2454,467,0,0,0,0
12856,0,0,0,0,0,0,0,0,0,0,0,0,2458,459,0,0,0,0
12857,0,0,0,0,0,0,0,0,0,0,0,0,2462,455,0,0,0,0
12858,0,0,0,0,0,0,0,0,0,0,0,0,2456,450,0,0,0,0
12859,0,0,0,0,0,0,0,0,0,0,0,0,2455,448,0,0,0,0
12860,0,0,0,0,0,0,0,0,0,0,0,0,2417,473,0,0,0,0
12861,0,0,0,0,0,0,0,0,0,0,0,0,2426,464,0,0,0,0
12862,0,0,0,0,0,0,0,0,0,0,0,0,2419,485,0,0,0,0
12863,0,0,0,0,0,0,0,0,0,0,0,0,2389,489,0,0,0,0
12864,0,0,0,0,0,0,0,0,0,0,0,0,2412,486,0,0,0,0
12865,0,0,0,0,0,0,0,0,0,0,0,0,2391,480,0,0,0,0
12866,0,0,0,0,0,0,0,0,0,0,0,0,2394,489,0,0,0,0
12867,0,0,0,0,0,0,0,0,0,0,0,0,2403,483,0,0,0,0
12868,0,0,0,0,0,0,0,0,0,0,0,0,2397,468,0,0,0,0
12869,0,0,0,0,0,0,0,0,0,0,0,0,2396,470,0,0,0,0
12870,0,0,0,0,0,0,0,0,0,0,0,0,2428,487,0,0,0,0
12871,0,0,0,0,0,0,0,0,0,0,0,0,2424,472,0,0,0,0
12872,0,0,0,0,0,0,0,0,0,0,0,0,2413,475,0,0,0,0
12873,0,0,0,0,0,0,0,0,0,0,0,0,2392,470,0,0,0,0
12874,0,0,0,0,0,0,0,0,0,0,0,0,2424,469,0,0,0,0
12875,0,0,0,0,0,0,0,0,0,0,0,0,2408,496,0,0,0,0
12876,0,0,0,0,0,0,0,0,0,0,0,0,2410,512,0,0,0,0
12877,0,0,0,0,0,0,0,0,0,0,0,0,2406,522,0,0,0,0
12878,0,0,0,0,0,0,0,0,0,0,0,0,2410,520,0,0,0,0
12879,0,0,0,0,0,0,0,0,0,0,0,0,2412,534,0,0,0,0
12880,0,0,0,0,0,0,0,0,0,0,0,0,2432,532,0,0,0,0
12881,0,0,0,0,0,0,0,0,0,0,0,0,2459,528,0,0,0,0
12882,0,0,0,0,0,0,0,0,0,0,0,0,2413,526,0,0,0,0
12883,0,0,0,0,0,0,0,0,0,0,0,0,2431,539,0,0,0,0
12884,0,0,0,0,0,0,0,0,0,0,0,0,2442,531,0,0,0,0
12885,0,0,0,0,0,0,0,0,0,0,0,0,2432,527,0,0,0,0
12886,0,0,0,0,0,0,0,0,0,0,0,0,2415,520,0,0,0,0
12887,0,0,0,0,0,0,0,0,0,0,0,0,2420,522,0,0,0,0
12888,0,0,0,0,0,0,0,0,0,0,0,0,2453,498,0,0,0,0
12889,0,0,0,0,0,0,0,0,0,0,0,0,2455,490,0,0,0,0
12890,0,0,0,0,0,0,0,0,0,0,0,0,2437,485,0,0,0,0
12891,0,0,0,0,0,0,0,0,0,0,0,0,2433,469,0,0,0,0
12892,0,0,0,0,0,0,0,0,0,0,0,0,2491,477,0,0,0,0
12893,0,0,0,0,0,0,0,0,0,0,0,0,2501,485,0,0,0,0
12894,0,0,0,0,0,0,0,0,0,0,0,0,2469,485,0,0,0,0
12895,0,0,0,0,0,0,0,0,0,0,0,0,2483,497,0,0,0,0
12896,0,0,0,0,0,0,0,0,0,0,0,0,2483,500,0,0,0,0
12897,0,0,0,0,0,0,0,0,0,0,0,0,2459,496,0,0,0,0
12898,0,0,0,0,0,0,0,0,0,0,0,0,2488,496,0,0,0,0
12899,0,0,0,0,0,0,0,0,0,0,0,0,2456,497,0,0,0,0
12900,0,0,0,0,0,0,0,0,0,0,0,0,2453,479,0,0,0,0
12901,0,0,0,0,0,0,0,0,0,0,0,0,2466,493,0,0,0,0
12902,0,0,0,0,0,0,0,0,0,0,0,0,2496,483,0,0,0,0
12903,0,0,0,0,0,0,0,0,0,0,0,0,2491,493,0,0,0,0
12904,0,0,0,0,0,0,0,0,0,0,0,0,2455,485,0,0,0,0
12905,0,0,0,0,0,0,0,0,0,0,0,0,2495,493,0,0,0,0
12906,0,0,0,0,0,0,0,0,0,0,0,0,2506,494,0,0,0,0
12907,0,0,0,0,0,0,0,0,0,0,0,0,2500,498,0,0,0,0
12908,0,0,0,0,0,0,0,0,0,0,0,0,2528,482,0,0,0,0
12909,0,0,0,0,0,0,0,0,0,0,0,0,2566,497,0,0,0,0
12910,0,0,0,0,0,0,0,0,0,0,0,0,2541,501,0,0,0,0
12911,0,0,0,0,0,0,0,0,0,0,0,0,2580,498,0,0,0,0
12912,0,0,0,0,0,0,0,0,0,0,0,0,2550,496,0,0,0,0
12913,0,0,0,0,0,0,0,0,0,0,0,0,2523,515,0,0,0,0
12914,0,0,0,0,0,0,0,0,0,0,0,0,2538,517,0,0,0,0
12915,0,0,0,0,0,0,0,0,0,0,0,0,2485,520,0,0,0,0
12916,0,0,0,0,0,0,0,0,0,0,0,0,2479,520,0,0,0,0
12917,0,0,0,0,0,0,0,0,0,0,0,0,2458,511,0,0,0,0
12918,0,0,0,0,0,0,0,0,0,0,0,0,2438,518,0,0,0,0
12919,0,0,0,0,0,0,0,0,0,0,0,0,2434,502,0,0,0,0
12920,0,0,0,0,0,0,0,0,0,0,0,0,2438,489,0,0,0,0
12921,0,0,0,0,0,0,0,0,0,0,0,0,2411,516,0,0,0,0
12922,0,0,0,0,0,0,0,0,0,0,0,0,2363,516,0,0,0,0
12923,0,0,0,0,0,0,0,0,0,0,0,0,2376,499,0,0,0,0
